name,author,pub_date,press,now_price,pre_price,discount,outline,img_url,size,paper,package,suit,isbn,category,detail,catalogue,content,author_detail
 这就是二十四节气（中国二十四节气彩绘版，文津图书奖获奖绘本，共4册） 3-6幼升小亲子共读少儿科普百科读物 7-10独立阅读大自然主题儿童绘本 由中国科学院地理资源所研究策划编撰 为儿童讲述中国传统节日二十四节气的原创科普图画读物 祝贺中国二十四节气申遗成功,高春香,2015-09-01,海豚出版社,60.00,100.00,6折 ,当你在春分日仰望北斗七星、夏至日看到影长的变化，是否也和古人一样听懂了它们的诉说？无论是在城里还是在农村生活，我们都是自然的孩子，二十四节气，就是大自然母亲说给我们的语言！ 《这就是二十四节气》，用适合孩子阅读的图画书形式，把中国传统智慧和现代生活方式结合起来，揭示了自然界的魅力和农业的趣味。书中用精美的图画呈现出城市里孩子不常见到的农村生活劳动场景，唤起孩子心中至真至美的感受，同时启发孩子们知晓，无论生活如何变化，我们应该关注农业农村，关注纯粹的自然，关注我们衣食的初来源。 书中涉及知识面广，编排清晰简明，选材紧贴儿童心理和求知特点，有助于拓展和激发孩子的博物兴趣，也能回答日常生活中孩子提出的许多疑问，十分适合家长、老师与孩子们共读，对于传统文化启蒙和自然科学教育都是,http://img3m5.ddimg.cn/20/15/23808035-1_b_2.jpg,开 本：16开,纸 张：纯质纸,包 装：精装,是否套装：否,国际标准书号ISBN：9787511026118,"图书,童书,绘本/图画书,精装图画书,中国原创,图书,童书,科普/百科,科普",,,,
 皮囊（畅销300万册的国民读本，刘德华、李敬泽作序。繁体版面世即进入台湾诚品、博客来畅销榜单） 白岩松、刘同、蒋方舟、阿来、阎连科、张晓龙倾情推荐，献给内心漂泊无依的你，关于亲人、关于故乡，真挚暖心——请勿在公众场合阅读，比如地铁，以免流泪遭围观。 果麦出品,蔡崇达,2014-12-01,天津人民出版社,39.80,39.80,,《皮囊》，感动百万读者的国民读本 由韩寒特别监制、刘德华、李敬泽作序 白岩松、刘同、蒋方舟、阿来、阎连科、张晓龙倾情推荐 推荐您购买果麦其他畅销书：,http://img3m8.ddimg.cn/53/15/23604128-1_b_13.jpg,开 本：32开,纸 张：胶版纸,包 装：精装,是否套装：否,国际标准书号ISBN：9787201088945,"图书,文学,中国现当代随笔",,,,
 薛兆丰经济学讲义 新老版本封面随机发货。奇葩说导师马东、蔡康永、高晓松等力荐，马化腾、罗永浩、罗振宇、徐小平等都在上的经济学课，撕掉“经济学”吓人表象，核心概念+大师思想+日常案例，用有趣的经济学，助你看懂这个复杂世界,薛兆丰,2018-07-01,中信出版社,40.80,68.00,6折 ,（新老版本封面随机发货~） 薛兆丰老师重磅作品，来自超过27万人共同学习的经济学课堂，得到了大量市场用户的验证和认可。 撕掉 经济学 三个字的吓人表象，通俗有趣、接地气，不像市面上泛滥的 段子经济学 ，没有学术脉络和根基；也不像传统教科书，体系庞大，生涩难懂。 本书包括了经济学核心概念，用大量简单、真实、有趣的中国案例，解释、印证、推演经济学原理，介绍众多经济学大师思想，一本书培养经济学思维，构筑经济学的知识体系。 在内容结构上，囊括经济学所有核心议题，但每一个议题又都独立成篇，每一篇都是一个独立的知识入口。你既可以从头到尾通读，也可以随手翻开一篇单独的章节，把它作为一本经济学指南，随时查阅。 马化腾、罗永浩、徐小平、刘润、罗振宇等都在上的经济学,http://img3m7.ddimg.cn/42/18/25307907-1_b_5.jpg,开 本：32开,纸 张：纯质纸,包 装：线装,是否套装：否,国际标准书号ISBN：9787508689586,"图书,经济,经济学理论,其他经济学理论",,,,
 米小圈上学记三年级、四年级（套装共8册） （风靡小学校园 米小圈上学记合集 爆笑日记 好玩的插图 附作文魔法 分龄阅读 和乐观幽默的米小圈一起长大 ）,北猫,2018-04-01,四川少儿出版社,180.00,200.00,9折 ,《米小圈上学记》畅销3000万册 同名广播剧点击量超过10亿次 荣获 中华优秀出版物提名奖 每册书后附一招超有用的作文魔法，从入门到进阶，轻松搞定作文 三年级的米小圈很倒霉了，四年级的米小圈呢？ 哎 一言难尽。不过，古怪、机灵、善良、单纯的米小圈总能乐观面对困难，积极解决问题，甚至向需要帮助的人伸出援手。 三四年级进阶版，图文搭配，轻松阅读。三年级全书标示生僻字词与成语，让小读者在阅读的过程中，加深印象。四年级还收录了米小圈多格漫画，让阅读更加有趣。 乐观善良的米小圈，伴随你一同成长！,http://img3m5.ddimg.cn/89/19/25261325-1_b_3.jpg,开 本：24开,纸 张：轻型纸,包 装：平装-胶订,是否套装：是,国际标准书号ISBN：9787536587793,"图书,童书,中国儿童文学,传统文化,图书,童书,7-10岁,文学",,,,
 米小圈上学记一年级（套装共4册） （风靡小学校园 米小圈上学记合集 爆笑日记 好玩的插图 附作文魔法 分龄阅读 和乐观幽默的米小圈一起长大）,北猫,2018-04-01,四川少儿出版社,90.00,100.00,9折 ,推荐购买： 《可乐的一年级（套装共4册）》 一个不肯离开幼儿园，不愿意上小学的米小圈； 一个初进小学校园，让老师和同学们啼笑皆非的米小圈； 一个不愿意学画画，只想当一名卖冰激凌的老奶奶的米小圈； 每一个刚走进小学的孩子，身边都有一个米小圈 《米小圈上学记》 ：送给小学生的一本书 一年级注音版：好玩的成长日记 幽默的内文插图 有用的日记魔法?,http://img3m7.ddimg.cn/91/21/25261327-1_b_3.jpg,开 本：24开,纸 张：轻型纸,包 装：平装-胶订,是否套装：是,国际标准书号ISBN：9787536587694,"图书,童书,中国儿童文学,成长/校园小说,图书,童书,7-10岁,文学",,,,
 米小圈上学记四年级（套装共4册） （风靡小学校园 米小圈上学记合集 爆笑日记 好玩的插图 附作文魔法 分龄阅读 和乐观幽默的米小圈一起长大）,北猫,2018-04-01,四川少儿出版社,90.00,100.00,9折 ,米小圈遇见未来的自己； 女魔头 同桌变身 卧底 ； 神秘的猫先生搬到了米小圈家的隔壁，好奇的米小圈和神秘的猫先生会发生怎样有趣的故事？ 四年级的米小圈身上有着层出不穷的新鲜事，就像四年级的我们，认识世界、认识自己，多了一些感动，也多了一些疑惑 幽默小孩米小圈，和你分享他的新故事 《米小圈上学记》四年级：全新的故事 全新的漫画 新鲜的作文魔法 还有北猫叔叔爆料自己如何成为一名作家！不容错过！,http://img3m6.ddimg.cn/90/20/25261326-1_b_3.jpg,开 本：24开,纸 张：轻型纸,包 装：平装-胶订,是否套装：是,国际标准书号ISBN：9787536588103,"图书,童书,中国儿童文学,成长/校园小说,图书,童书,7-10岁,文学",,,,
 局外人（如果你在人群中感到格格不入，一定要读《局外人》 ！全新精装插图珍藏版！诺奖作品，此生必读，耐人回味。）【读客经 此生必读！这一次终于读懂《局外人》：留法加缪研究专家原创万字导读，韩国插画师原创彩插还原经典场景，新锐译者全新译本！精装彩插典藏版！读客熊猫君出品,加缪,2019-03-01,江苏凤凰文艺出版社,42.80,45.00,9.52折 ,◆ 如果你在人群中感到格格不入，一定要读《局外人》！ ◆诺贝尔文学奖得主 加缪的代表作！ 法国存在主义文学代表作，法国荒诞哲学代表作， 文学史上的不朽名作！ ◆在人类文学史上，《局外人》以其独特的视角展示了世界的荒诞性，成为 二十世纪整个西方文坛具有划时代意义的伟大作品 。 局外人 也由此成为整个西方文学/哲学中至为经典的人物形象和至为重要的关键词之一。 ◆ 文学史上的经典开头Top10 ：今天，妈妈死了。也可能是昨天，我不知道。 ◆团队倾力打造全新版本， 五大必入理由，只为你 这一次终于读懂《局外人》 ！ 1.法国巴黎索邦大学文学博士、加缪研究学者 原创万字导读。 2. 韩国设计师原创 荒诞感 彩插 ，生动还原《局外人》经典场景。 3. 新锐留法译者全新译本 ，展现《局外人》 冷峻 文字风格。 4. 精心收录加,http://img3m3.ddimg.cn/92/29/26516153-1_b_4.jpg,开 本：32开,纸 张：轻型纸,包 装：精装,是否套装：否,国际标准书号ISBN：9787559427434,"图书,小说,世界名著,欧洲",,,,
 我喜欢生命本来的样子(周国平经典散文作品集) 影响和改变万千年轻人对人生的思考和生活的态度！上市半年以来，销售突破10万册，4万读者诚挚推荐！2017年，周国平散文ZUI佳精选集！裸书脊精装，四色印刷，林帝浣插图，但愿你保持住一份生命的本色!,周国平,2017-02-01,作家出版社,42.30,45.00,9.4折 ,★ 周国平首部裸书脊作品集 周国平执笔36周年，迄今为止*经典、*值得收藏的周国平散文精选集。周氏散文以哲思和文采著称，寓哲理于常情中，深入浅出，平易之中多见理趣，多年来深受读者喜爱。 ★ 周国平终极人生智慧之书 生命到底有没有意义？生命*珍贵的是什么？仅有一次的人生应当如何度过?哲学家周国平告诉我们，每个个体要尊重生命本来的样子，当好自然之子。 ★ 图文并茂，四色彩印 本书为哲学家周国平先生毕生散文精华，精选了60余幅插图，全彩印刷，在完美的视觉体验中带来内心的宁静。,http://img3m0.ddimg.cn/28/30/24198400-1_b_4.jpg,开 本：32开,纸 张：胶版纸,包 装：精装,是否套装：否,国际标准书号ISBN：9787506391542,"图书,文学,文集",,,,
 浮生六记（汪涵、胡歌推荐，畅销300万册。沈复给芸娘的绝美情书）【果麦经典】 “我们要学会用美的眼光，去发现周遭的一切”著名主持人汪涵念念不忘反复在节目中向观众推荐的一本书！本版白话精心译述，民国本精校原文欣赏，更好读懂中国挚美经典！,沈复,2015-08-01,天津人民出版社,32.00,32.00,,◆本版《浮生六记》选开明书店民国本为底本，考以《雁来红丛报》本、霜枫社民国本、林语堂英译本重新点校。 ◆知乎、豆瓣逾百万粉丝， 一个 APP超人气作者张佳玮以白话文精心译述，并作长文译记为读者导读。 ◆本次出版独家收录 沈复三十年游历图 、 沈复的一生 （年表），并附 光绪三年初版序 潘麐生题记 光绪三年初版跋 ，便于读者朋友更好读懂中国挚美经典，从中获益。 ◆《浮生六记》篇幅不过四万字，却无法用 有趣 、 精致 、 伤感 将其简单概括。俞平伯一生钟爱《浮生六记》，赞其 俨如一块纯美的水晶，只见明莹，不见衬露明莹的颜色；只见精微，不见制作精微的痕迹。 林语堂则视之为知己： 读沈复的书每使我感到这安乐的奥妙，远超乎尘俗之压迫与人身之痛苦。 ◆著名主持人汪涵曾多次在节目中提起这本,http://img3m7.ddimg.cn/52/5/23751637-1_b_34.jpg,开 本：32开,纸 张：胶版纸,包 装：平装-胶订,是否套装：否,国际标准书号ISBN：9787201094014,"图书,文学,中国古代随笔",,,,
 小鸡球球触感玩具书：全5册 0-3岁幼儿纸板绘本，1种发声器+5种互动游戏+14种模切洞洞+ 28种触摸材料，和畅销百万册的小鸡球球一起玩触摸游戏，以发展触感为主，其他感官为辅，助力早期认知发展。（心喜阅童书出品）,海豚传媒,2016-11-15,长江少年儿童出版社,225.00,250.00,9折 ,★畅销百万册小鸡球球系列又添新作，9-24月龄触感发展力荐，告别单纯的单物触摸，升级触摸书的理念。 ★触摸书只是摸一摸还不够，其实可以更好玩！以触摸为主体，附加各种翻翻页、按压发声器、多种模切的洞洞 融合孩子喜欢的藏猫猫、猜猜、翻翻、找找等游戏，综合刺激孩子的手部动作、触感、听觉、视觉等感官，助力早期认知发展！ ★设置同类材质的不同密度材料，比如不同细腻程度的绒毛，让孩子去触摸和感知，锻炼宝宝的触觉敏感性。 ★坚固的硬纸板和磨圆角设计，能够让孩子随意翻、拍、打、扔，而不会损坏，各种附加的小机关和小零件，让这套书更具玩具性，可以和家长互动阅读，也可以自己体验翻书乐趣，自己去触摸，真正体验早期阅读的乐趣！,http://img3m1.ddimg.cn/8/17/24105221-1_b_25.jpg,开 本：48开,纸 张：胶版纸,包 装：精装,是否套装：是,国际标准书号ISBN：24105221,"图书,童书,婴儿读物,游戏书,图书,童书,0-2岁,益智/游戏",,,,
 乌合之众 : 大众心理研究 群体心理学奠基之作，弗洛伊德誉之为“当之无愧的名著”。中科院心理学硕士2018全译本，更完整、专业、流畅。被希特勒利用，影响罗斯福、戴高乐等政要，三次遭禁。康辉、袁立等推荐阅读,古斯塔夫·勒庞,2018-04-06,民主与建设出版社,18.70,26.00,7.2折 ,◎一本赞扬和骂名同样猛烈的书。 它提出了惊世骇俗的 暴民理论 ；它预见了20世纪的心理学和政治发展；它影响了所有不想被他影响的人，如弗洛伊德、戴高乐等；它道出了我们感到不舒服却不得不认可的真相 不想做乌合之众却常常不自觉地置身其中 ◎一个全译本。 ⑴ 不同于一些版本跳过某些较难句子、段落未译，本书完整译出所有句段。 ⑵ 保留原著中作者添加的所有注释，以及改版后作者再次添加的注释。 ◎一个更流畅的版本。 ⑴ 青年翻译家马晓佳，中科院心理学硕士，持二级心理咨询师证，尤其擅长翻译心理学著作。同时具有英语专八资质，作品受到俞敏洪、李阳的称赞。 ⑵ 本书为极简翻译文风，比经典译本少1/5的字数，纠正其中30余处硬伤、千余处语焉不详。历时一年翻译完成，反复修改20多遍，减少艰深晦涩之处,http://img3m9.ddimg.cn/25/29/25246609-1_b_1.jpg,开 本：32开,纸 张：胶版纸,包 装：平装-胶订,是否套装：否,国际标准书号ISBN：9787513919524,"图书,心理学,心理学经典著作",,,,
